Device Name;Region;Type;Famille;Produit;Edition;Version
Device 392;EMEA;Desktop;Office;Visio;Standard;2013
Device 392;EMEA;Desktop;Office;Project;Standard;2013
Device 393;EMEA;Desktop;Office;Office;Standard;2013
Device 394;EMEA;Desktop;Office;Office;Standard;2013
Device 395;EMEA;Desktop;Office;Office;Standard;2013
Device 396;EMEA;Desktop;Office;Office;Standard;2013
Device 397;EMEA;Desktop;Office;Office;Standard;2013
Device 398;EMEA;Desktop;Office;Office;Standard;2013
Device 399;EMEA;Desktop;Office;Office;Standard;2013
Device 400;EMEA;Desktop;Office;Office;Standard;2013
Device 401;EMEA;Desktop;Office;Project;Standard;2010
Device 401;EMEA;Desktop;Office;Project;Standard;2013
Device 401;EMEA;Desktop;Office;Office;Standard;2013
Device 402;EMEA;Desktop;Office;Office;Standard;2013
Device 403;EMEA;Desktop;Office;Office;Standard;2013
Device 404;EMEA;Desktop;Office;Office;Standard;2013
Device 405;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 406;EMEA;Desktop;Office;Office;Standard;2013
Device 407;EMEA;Desktop;Office;Project;Standard;2010
Device 407;EMEA;Desktop;Office;Office;Standard;2013
Device 408;EMEA;Desktop;Office;Visio;Standard;2013
Device 408;EMEA;Desktop;Office;Office;Standard;2013
Device 409;EMEA;Desktop;Office;Office;Standard;2013
Device 410;EMEA;Desktop;Office;Office;Standard;2013
Device 411;EMEA;Desktop;Office;Office;Standard;2013
Device 412;EMEA;Desktop;Office;Office;Standard;2013
Device 413;EMEA;Desktop;Office;Office;Standard;2013
Device 414;EMEA;Desktop;Office;Project;Standard;2010
Device 414;EMEA;Desktop;Office;Visio;Standard;2013
Device 414;EMEA;Desktop;Office;Office;Standard;2013
Device 415;EMEA;Desktop;Office;Office;Standard;2013
Device 416;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 417;EMEA;Desktop;Office;Office;Standard;2013
Device 418;EMEA;Desktop;Office;Office;Standard;2013
Device 419;EMEA;Desktop;Office;Office;Standard;2013
Device 420;EMEA;Desktop;Office;Office;Standard;2013
Device 421;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 421;EMEA;Desktop;Office;Office;Standard;2013
Device 422;EMEA;Desktop;Office;Office;Standard;2013
Device 423;EMEA;Desktop;Office;Office;Standard;2013
Device 424;EMEA;Desktop;Office;Office;Standard;2013
Device 425;EMEA;Desktop;Office;Office;Standard;2013
Device 425;EMEA;Desktop;Office;Visio;Standard;2013
Device 426;EMEA;Desktop;Office;Office;Standard;2013
Device 427;EMEA;Desktop;Office;Office;Standard;2013
Device 428;EMEA;Desktop;Office;Office;Standard;2013
Device 429;EMEA;Desktop;Office;Office;Standard;2013
Device 430;EMEA;Desktop;Office;Office;Standard;2013
Device 431;EMEA;Desktop;Office;Office;Standard;2013
Device 431;EMEA;Desktop;Office;Visio;Professional;2013
Device 431;EMEA;Desktop;Office;Project;Standard;2010
Device 432;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 433;EMEA;Desktop;Office;Office;Standard;2013
Device 434;EMEA;Desktop;Office;Office;Standard;2013
Device 434;EMEA;Desktop;Office;Project;Standard;2010
Device 435;EMEA;Desktop;Office;Office;Standard;2013
Device 435;EMEA;Desktop;Visual;Visual Studio;Community;2015
Device 436;EMEA;Desktop;Office;Office;Standard;2013
Device 437;EMEA;Desktop;Office;Office;Standard;2013
Device 438;EMEA;Desktop;Office;Office;Standard;2013
Device 439;EMEA;Desktop;Office;Office;Standard;2013
Device 440;EMEA;Desktop;Office;Office;Standard;2013
Device 441;EMEA;Desktop;Office;Office;Standard;2013
Device 442;EMEA;Desktop;Office;Office;Standard;2013
Device 443;EMEA;Desktop;Office;Office;Standard;2013
Device 444;EMEA;Desktop;Office;Office;Standard;2013
Device 445;EMEA;Desktop;Office;Office;Standard;2013
Device 446;EMEA;Desktop;Office;Office;Standard;2013
Device 447;EMEA;Desktop;Office;Office;Standard;2013
Device 448;EMEA;Desktop;Office;Office;Standard;2013
Device 449;EMEA;Desktop;Office;Office;Standard;2013
Device 450;EMEA;Desktop;Office;Office;Standard;2013
Device 451;EMEA;Desktop;Office;Office;Standard;2013
Device 452;EMEA;Desktop;Office;Project;Standard;2010
Device 452;EMEA;Desktop;Office;Office;Standard;2013
Device 453;EMEA;Desktop;Office;Project;Standard;2010
Device 453;EMEA;Desktop;Office;Office;Standard;2013
Device 454;EMEA;Desktop;Office;Office;Standard;2013
Device 455;EMEA;Desktop;Office;Office;Standard;2013
Device 456;EMEA;Desktop;Office;Office;Standard;2013
Device 457;EMEA;Desktop;Office;Office;Standard;2013
Device 458;EMEA;Desktop;Office;Office;Standard;2013
Device 459;EMEA;Desktop;Office;Office;Standard;2013
Device 460;EMEA;Desktop;Office;Project;Standard;2013
Device 460;EMEA;Desktop;Office;Office;Standard;2013
Device 461;EMEA;Desktop;Office;Office;Standard;2013
Device 462;EMEA;Desktop;Office;Office;Standard;2013
Device 463;EMEA;Desktop;Office;Office;Standard;2013
Device 464;EMEA;Desktop;Office;Office;Standard;2013
Device 465;EMEA;Desktop;Office;Office;Standard;2013
Device 465;EMEA;Desktop;Office;Project;Standard;2013
Device 466;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 467;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 468;EMEA;Desktop;Office;Office;Standard;2013
Device 469;EMEA;Desktop;Office;Office;Standard;2013
Device 470;EMEA;Desktop;Office;Office;Standard;2013
Device 471;EMEA;Desktop;Office;Office;Standard;2013
Device 472;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 472;EMEA;Desktop;Visual;Visual Studio;Community;2015
Device 473;EMEA;Desktop;Office;Office;Standard;2013
Device 474;EMEA;Desktop;Office;Office;Standard;2013
Device 474;EMEA;Desktop;Office;Project;Standard;2010
Device 475;EMEA;Desktop;Visual;Visual Studio;Professional;2013
Device 475;EMEA;Desktop;Office;Office;Standard;2013
Device 475;EMEA;Desktop;Visual;Visual Studio;Premium;2013
Device 476;EMEA;Desktop;Office;Project;Standard;2010
Device 476;EMEA;Desktop;Office;Office;Standard;2013
Device 477;EMEA;Desktop;Office;Office;Standard;2013
Device 478;EMEA;Desktop;Office;Office;Standard;2013
Device 479;EMEA;Desktop;Office;Office;Standard;2013
Device 480;EMEA;Desktop;Office;Office;Standard;2013
Device 480;EMEA;Desktop;Office;Visio;Standard;2013
Device 481;EMEA;Desktop;Office;Office;Standard;2010
Device 482;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 482;EMEA;Desktop;Office;Project;Standard;2010
Device 483;EMEA;Desktop;Office;Visio;Standard;2013
Device 483;EMEA;Desktop;Office;Office;Standard;2013
Device 484;EMEA;Desktop;Office;Office;Standard;2013
Device 484;EMEA;Desktop;Office;Project;Standard;2010
Device 485;EMEA;Desktop;Office;Office;Standard;2013
Device 486;EMEA;Desktop;Office;Office;Standard;2013
Device 487;EMEA;Desktop;Office;Project;Standard;2013
Device 487;EMEA;Desktop;Office;Visio;Standard;2013
Device 487;EMEA;Desktop;Office;Office;Standard;2013
Device 488;EMEA;Desktop;Office;Office;Standard;2013
Device 489;EMEA;Desktop;Office;Office;Standard;2013
Device 490;EMEA;Desktop;Office;Office;Standard;2013
Device 490;EMEA;Desktop;Office;Project;Standard;2013
Device 491;EMEA;Desktop;Office;Office;Standard;2013
Device 492;EMEA;Desktop;Office;Office;Standard;2013
Device 493;EMEA;Desktop;Office;Office;Standard;2013
Device 494;EMEA;Desktop;Office;Office;Standard;2013
Device 495;EMEA;Desktop;Office;Office;Standard;2013
Device 496;EMEA;Desktop;Office;Office;Standard;2013
Device 496;EMEA;Desktop;Office;Project;Standard;2010
Device 497;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 498;EMEA;Desktop;Office;Office;Standard;2013
Device 499;EMEA;Desktop;Office;Project;Standard;2013
Device 499;EMEA;Desktop;Office;Visio;Standard;2013
Device 499;EMEA;Desktop;Office;Office;Standard;2013
Device 500;EMEA;Desktop;Office;Office;Standard;2013
Device 501;EMEA;Desktop;Office;Office;Standard;2013
Device 502;EMEA;Desktop;Office;Project;Standard;2013
Device 502;EMEA;Desktop;Office;Office;Standard;2013
Device 503;EMEA;Desktop;Office;Project;Standard;2010
Device 503;EMEA;Desktop;Office;Office;Standard;2013
Device 504;EMEA;Desktop;Office;Office;Standard;2013
Device 505;EMEA;Desktop;Office;Project;Standard;2013
Device 505;EMEA;Desktop;Office;Office;Standard;2013
Device 506;EMEA;Desktop;Office;Office;Standard;2013
Device 507;EMEA;Desktop;Office;Office;Standard;2013
Device 507;EMEA;Desktop;Office;Project;Standard;2013
Device 508;EMEA;Desktop;Office;Office;Standard;2013
Device 509;EMEA;Desktop;Office;Visio;Standard;2013
Device 509;EMEA;Desktop;Office;Office;Standard;2013
Device 510;EMEA;Desktop;Office;Office;Standard;2013
Device 510;EMEA;Desktop;Office;Visio;Standard;2013
Device 510;EMEA;Desktop;Office;Project;Standard;2013
Device 511;EMEA;Desktop;Office;Office;Standard;2013
Device 512;EMEA;Desktop;Office;Office;Standard;2013
Device 513;EMEA;Desktop;Office;Office;Standard;2013
Device 514;EMEA;Desktop;Office;Office;Standard;2013
Device 515;EMEA;Desktop;Office;Office;Standard;2013
Device 516;EMEA;Desktop;Office;Office;Standard;2013
Device 517;EMEA;Desktop;Office;Office;Standard;2013
Device 518;EMEA;Desktop;Office;Office;Standard;2013
Device 519;EMEA;Desktop;Office;Office;Standard;2013
Device 519;EMEA;Desktop;Office;Visio;Standard;2013
Device 520;EMEA;Desktop;Office;Office;Standard;2013
Device 521;EMEA;Desktop;Office;Office;Standard;2013
Device 522;EMEA;Desktop;Office;Office;Standard;2013
Device 523;EMEA;Desktop;Office;Office;Standard;2013
Device 524;EMEA;Desktop;Office;Project;Standard;2013
Device 524;EMEA;Desktop;Office;Office;Standard;2013
Device 525;EMEA;Desktop;Office;Office;Standard;2013
Device 526;EMEA;Desktop;Office;Office;Standard;2013
Device 527;EMEA;Desktop;Office;Office;Standard;2013
Device 528;EMEA;Desktop;Office;Office;Standard;2013
Device 528;EMEA;Desktop;Office;Visio;Standard;2013
Device 529;EMEA;Desktop;Office;Office;Standard;2013
Device 530;EMEA;Desktop;Office;Office;Standard;2013
Device 530;EMEA;Desktop;Office;Visio;Standard;2013
Device 531;EMEA;Desktop;Office;Office;Standard;2013
Device 531;EMEA;Desktop;Office;Visio;Standard;2013
Device 531;EMEA;Desktop;Office;Project;Standard;2013
Device 532;EMEA;Desktop;Office;Office;Standard;2013
Device 533;EMEA;Desktop;Office;Office;Standard;2013
Device 534;EMEA;Desktop;Office;Office;Standard;2013
Device 535;EMEA;Desktop;Office;Office;Standard;2013
Device 536;EMEA;Desktop;Office;Office;Standard;2013
Device 537;EMEA;Desktop;Office;Office;Standard;2013
Device 538;EMEA;Desktop;Office;Office;Standard;2013
Device 539;EMEA;Desktop;Office;Office;Standard;2013
Device 539;EMEA;Desktop;Office;Visio;Standard;2013
Device 539;EMEA;Desktop;Office;Project;Standard;2013
Device 540;EMEA;Desktop;Office;Office;Standard;2013
Device 541;EMEA;Desktop;Office;Office;Standard;2013
Device 542;EMEA;Desktop;Office;Office;Standard;2013
Device 543;EMEA;Desktop;Office;Office;Standard;2013
Device 544;EMEA;Desktop;Office;Office;Standard;2013
Device 545;EMEA;Desktop;Visual;Visual Studio;Community;2015
Device 545;EMEA;Desktop;Office;Office;Standard;2013
Device 546;EMEA;Desktop;Office;Project;Standard;2013
Device 546;EMEA;Desktop;Office;Office;Standard;2013
Device 547;EMEA;Desktop;Office;Office;Standard;2013
Device 548;EMEA;Desktop;Office;Office;Standard;2013
Device 549;EMEA;Desktop;Office;Office;Standard;2013
Device 550;EMEA;Desktop;Office;Office;Standard;2013
Device 551;EMEA;Desktop;Office;Office;Standard;2013
Device 552;EMEA;Desktop;Office;Office;Standard;2013
Device 552;EMEA;Desktop;Office;Project;Standard;2013
Device 553;EMEA;Desktop;Office;Project;Standard;2013
Device 553;EMEA;Desktop;Office;Office;Standard;2013
Device 554;EMEA;Desktop;Office;Office;Standard;2013
Device 555;EMEA;Desktop;Office;Office;Standard;2013
Device 555;EMEA;Desktop;Office;Project;Standard;2013
Device 556;EMEA;Desktop;Office;Office;Standard;2013
Device 557;EMEA;Desktop;Office;Visio;Standard;2013
Device 557;EMEA;Desktop;Office;Office;Standard;2013
Device 558;EMEA;Desktop;Office;Office;Standard;2013
Device 559;EMEA;Desktop;Office;Office;Standard;2013
Device 560;EMEA;Desktop;Office;Office;Standard;2013
Device 561;EMEA;Desktop;Office;Office;Standard;2013
Device 562;EMEA;Desktop;Office;Office;Standard;2013
Device 563;EMEA;Desktop;Office;Office;Standard;2013
Device 563;EMEA;Desktop;Office;Visio;Standard;2013
Device 564;EMEA;Desktop;Office;Office;Standard;2013
Device 565;EMEA;Desktop;Office;Office;Standard;2013
Device 566;EMEA;Desktop;Office;Office;Standard;2013
Device 567;EMEA;Desktop;Office;Office;Standard;2013
Device 568;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 569;EMEA;Desktop;Office;Office;Standard;2013
Device 570;EMEA;Desktop;Office;Office;Standard;2013
Device 571;EMEA;Desktop;Office;Office;Standard;2013
Device 571;EMEA;Desktop;Office;Visio;Standard;2013
Device 571;EMEA;Desktop;Office;Project;Standard;2013
Device 572;EMEA;Desktop;Office;Office;Standard;2013
Device 573;EMEA;Desktop;Office;Office;Standard;2013
Device 574;EMEA;Desktop;Office;Office;Standard;2013
Device 575;EMEA;Desktop;Office;Office;Standard;2013
Device 576;EMEA;Desktop;Office;Office;Standard;2013
Device 577;EMEA;Desktop;Office;Office;Standard;2013
Device 577;EMEA;Desktop;Office;Project;Standard;2013
Device 578;EMEA;Desktop;Office;Office;Standard;2013
Device 579;EMEA;Desktop;Office;Office;Standard;2013
Device 580;EMEA;Desktop;Office;Office;Standard;2013
Device 581;EMEA;Desktop;Office;Office;Standard;2013
Device 582;EMEA;Desktop;Office;Office;Standard;2013
Device 583;EMEA;Desktop;Office;Office;Standard;2013
Device 584;EMEA;Desktop;Office;Office;Standard;2013
Device 585;EMEA;Desktop;Office;Office;Standard;2013
Device 586;EMEA;Desktop;Office;Office;Standard;2013
Device 587;EMEA;Desktop;Office;Office;Standard;2013
Device 588;EMEA;Desktop;Office;Office;Standard;2013
Device 589;EMEA;Desktop;Office;Office;Standard;2013
Device 590;EMEA;Desktop;Office;Office;Standard;2013
Device 591;EMEA;Desktop;Office;Office;Standard;2013
Device 592;EMEA;Desktop;Office;Office;Standard;2013
Device 593;EMEA;Desktop;Office;Office;Standard;2013
Device 594;EMEA;Desktop;Office;Office;Standard;2013
Device 595;EMEA;Desktop;Office;Office;Standard;2013
Device 596;EMEA;Desktop;Office;Office;Standard;2013
Device 597;EMEA;Desktop;Office;Office;Standard;2013
Device 598;EMEA;Desktop;Office;Office;Standard;2013
Device 599;EMEA;Desktop;Office;Office;Standard;2013
Device 600;EMEA;Desktop;Office;Office;Standard;2013
Device 601;EMEA;Desktop;Office;Office;Standard;2013
Device 602;EMEA;Desktop;Office;Office;Standard;2013
Device 603;EMEA;Desktop;Office;Office;Standard;2013
Device 604;EMEA;Desktop;Visual;Visual Studio;Community;2015
Device 604;EMEA;Desktop;Office;Office;Standard;2013
Device 605;EMEA;Desktop;Office;Office;Standard;2013
Device 606;EMEA;Desktop;Office;Office;Standard;2013
Device 607;EMEA;Desktop;Office;Office;Standard;2013
Device 608;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 609;EMEA;Desktop;Office;Office;Standard;2013
Device 610;EMEA;Desktop;Office;Office;Standard;2013
Device 611;EMEA;Desktop;Office;Office;Standard;2013
Device 612;EMEA;Desktop;Office;Office;Standard;2013
Device 613;EMEA;Desktop;Office;Project;Standard;2013
Device 613;EMEA;Desktop;Office;Office;Standard;2013
Device 614;EMEA;Desktop;Office;Project;Standard;2013
Device 614;EMEA;Desktop;Office;Visio;Standard;2013
Device 614;EMEA;Desktop;Office;Office;Standard;2013
Device 615;EMEA;Desktop;Office;Office;Standard;2013
Device 616;EMEA;Desktop;Office;Office;Standard;2013
Device 617;EMEA;Desktop;Office;Office;Standard;2013
Device 618;EMEA;Desktop;Office;Office;Standard;2013
Device 619;EMEA;Desktop;Office;Project;Standard;2013
Device 619;EMEA;Desktop;Office;Office;Standard;2013
Device 620;EMEA;Desktop;Office;Office;Standard;2013
Device 621;EMEA;Desktop;Office;Office;Standard;2013
Device 622;EMEA;Desktop;Office;Office;Standard;2013
Device 623;EMEA;Desktop;Office;Office;Standard;2013
Device 624;EMEA;Desktop;Office;Office;Standard;2013
Device 625;EMEA;Desktop;Office;Office;Standard;2013
Device 626;EMEA;Desktop;Office;Office;Standard;2013
Device 627;EMEA;Desktop;Office;Office;Standard;2013
Device 628;EMEA;Desktop;Office;Office;Standard;2013
Device 629;EMEA;Desktop;Office;Office;Standard;2013
Device 630;EMEA;Desktop;Office;Office;Standard;2013
Device 631;EMEA;Desktop;Office;Office;Standard;2013
Device 632;EMEA;Desktop;Office;Office;Standard;2013
Device 633;EMEA;Desktop;Office;Office;Standard;2013
Device 634;EMEA;Desktop;Office;Office;Standard;2013
Device 635;EMEA;Desktop;Office;Office;Standard;2013
Device 636;EMEA;Desktop;Office;Office;Standard;2013
Device 637;EMEA;Desktop;Office;Office;Standard;2013
Device 638;EMEA;Desktop;Office;Office;Standard;2013
Device 639;EMEA;Desktop;Office;Office;Standard;2013
Device 640;EMEA;Desktop;Office;Office;Standard;2013
Device 641;EMEA;Desktop;Office;Office;Standard;2013
Device 642;EMEA;Desktop;Office;Office;Standard;2013
Device 643;EMEA;Desktop;Office;Office;Standard;2013
Device 644;EMEA;Desktop;Office;Office;Standard;2013
Device 645;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 645;EMEA;Desktop;Office;Office;Standard;2013
Device 646;EMEA;Desktop;Office;Office;Standard;2013
Device 647;EMEA;Desktop;Office;Office;Standard;2013
Device 648;EMEA;Desktop;Office;Office;Standard;2013
Device 649;EMEA;Desktop;Office;Office;Standard;2013
Device 650;EMEA;Desktop;Office;Office;Standard;2013
Device 651;EMEA;Desktop;Office;Office;Standard;2013
Device 652;EMEA;Desktop;Office;Office;Standard;2013
Device 652;EMEA;Desktop;Office;Visio;Standard;2013
Device 653;EMEA;Desktop;Office;Office;Standard;2016
